age,code,wage,benifit
74,12,32551,1099.0
99,92,21998,238.0
80,54,26019,566.0
42,62,31313,487.0
29,21,37558,1049.0
99,61,23258,475.0
53,35,43030,1092.0
31,24,57298,1579.0
21,32,28856,708.0
44,12,42080,1335.0
96,22,36723,1139.0
87,35,31588,882.0
67,32,31261,841.0
71,53,29392,608.0
22,24,47329,1298.0
32,22,31221,885.0
20,34,32775,798.0
20,21,34691,958.0
89,24,30539,962.0
65,62,23337,419.0
38,34,27415,703.0
64,22,44741,1299.0
32,34,28038,707.0
20,12,43075,1325.0
69,21,45181,1319.0
39,21,36980,1051.0
39,33,29703,758.0
98,81,30929,369.0
73,23,37577,1123.0
42,52,35301,658.0
81,91,23045,211.0
36,33,7518,235.0
75,11,43181,1420.0
84,12,38929,1307.0
73,61,21966,414.0
19,24,41585,1140.0
47,34,41237,1040.0
33,54,24149,457.0
98,21,32702,1035.0
42,21,64120,1779.0
40,53,38920,715.0
26,12,28816,907.0
96,92,23296,237.0
67,92,29958,211.0
39,52,36005,665.0
46,54,22724,455.0
32,35,27060,684.0
22,52,39301,691.0
47,24,36434,1049.0
95,72,30090,459.0
98,34,28479,827.0
92,22,45550,1368.0
50,11,62819,1967.0
48,21,40316,1155.0
25,61,22637,343.0
76,92,29490,224.0
90,54,32265,687.0
33,21,38113,1071.0
66,21,37955,1122.0
29,52,33894,613.0
69,35,51843,1324.0
35,21,46406,1295.0
61,21,62584,1770.0
89,92,20269,215.0
73,23,44685,1313.0
55,34,24451,662.0
84,54,21506,498.0
41,12,28263,916.0
99,61,19490,424.0
97,24,60878,1785.0
62,35,43654,1121.0
73,35,26502,740.0
75,61,26854,483.0
53,35,45828,1157.0
56,35,28676,762.0
59,52,41761,794.0
38,53,31806,593.0
24,22,42126,1163.0
89,24,41139,1245.0
67,21,61443,1750.0
76,12,38312,1276.0
29,34,24827,627.0
88,54,28833,627.0
62,62,28130,478.0
36,54,26139,495.0
71,24,31611,961.0
36,54,22786,439.0
37,51,26166,497.0
53,92,27807,181.0
67,51,30732,623.0
55,24,61569,1733.0
80,52,27257,587.0
61,34,44800,1147.0
90,53,38414,790.0
68,34,38194,1004.0
90,92,29919,249.0
94,21,38650,1187.0
80,71,28571,419.0
60,81,26827,278.0
33,62,31909,480.0
88,35,38024,1033.0
96,91,24780,242.0
91,34,40968,1107.0
98,81,30071,363.0
92,11,56508,1848.0
92,32,32635,914.0
40,21,38489,1093.0
35,91,24857,141.0
59,53,35168,684.0
71,21,61931,1769.0
56,92,23862,172.0
31,22,46482,1291.0
55,41,31088,713.0
20,22,40768,1120.0
93,21,33657,1052.0
57,35,52333,1316.0
79,11,81326,2571.0
46,54,33578,636.0
49,12,42995,1371.0
22,22,45947,1261.0
52,41,30087,688.0
58,34,45042,1147.0
21,35,33166,808.0
76,92,27004,216.0
53,81,31966,301.0
67,34,43101,1117.0
30,23,47098,1305.0
55,34,36526,943.0
23,22,42551,1173.0
97,71,26406,425.0
25,52,31632,568.0
22,34,33583,820.0
86,22,51160,1507.0
39,11,31663,1014.0
97,12,46362,1552.0
31,24,46318,1286.0
50,22,47414,1347.0
76,23,46387,1363.0
50,23,34690,1008.0
63,52,41820,802.0
43,21,58245,1624.0
54,35,32390,845.0
50,41,24095,565.0
45,53,27926,540.0
71,92,25915,204.0
69,35,35757,949.0
79,24,57983,1677.0
63,52,45224,858.0
99,35,46212,1243.0
19,54,29427,522.0
65,81,28337,297.0
41,92,30128,168.0
79,11,35104,1184.0
75,35,48447,1255.0
73,54,30059,622.0
99,21,35280,1105.0
87,52,27336,600.0
36,22,47483,1326.0
72,81,30940,326.0
78,11,32758,1112.0
46,35,45071,1128.0
78,22,39118,1173.0
97,21,32607,1031.0
73,52,43403,845.0
37,81,36522,305.0
65,54,29291,596.0
91,34,33074,923.0
22,34,27611,680.0
50,11,80826,2508.0
85,11,49516,1627.0
60,32,32845,866.0
91,35,45499,1213.0
45,53,30037,575.0
46,21,42869,1219.0
96,91,32714,269.0
87,21,31802,993.0
46,34,37240,945.0
81,34,34736,945.0
72,24,44122,1296.0
83,32,25182,725.0
39,72,32070,385.0
38,24,47735,1336.0
80,71,22959,362.0
64,91,23635,185.0
32,71,20831,261.0
57,21,42278,1222.0
66,41,24372,597.0
35,53,38873,706.0
78,53,33756,692.0
97,41,28524,732.0
45,22,44509,1261.0
79,21,57830,1673.0
96,41,35574,871.0
51,54,25864,516.0
90,34,25574,746.0
19,52,45351,787.0
76,22,38340,1149.0
80,92,27396,224.0
21,41,33485,704.0
79,52,31161,651.0
20,35,42655,1028.0
37,34,24855,641.0
69,24,62056,1769.0
81,11,51722,1686.0
52,52,41058,770.0
18,24,50784,1384.0
53,21,39628,1145.0
97,23,53637,1591.0
47,54,27707,540.0
72,82,41473,396.0
50,11,60409,1895.0
95,32,29914,856.0
65,24,31514,948.0
72,22,31573,961.0
30,12,45296,1408.0
93,54,21644,515.0
42,23,45554,1284.0
48,23,35417,1024.0
83,51,25203,558.0
87,35,49250,1294.0
54,61,29934,489.0
58,22,40708,1182.0
53,91,22457,163.0
56,22,44792,1287.0
24,52,41467,731.0
85,54,27671,602.0
18,24,36308,998.0
97,12,40952,1390.0
54,71,24529,335.0
47,12,42082,1340.0
68,11,75403,2375.0
88,81,29546,343.0
50,23,36336,1052.0
31,24,34501,971.0
81,32,31469,869.0
70,81,34268,345.0
52,11,59190,1862.0
48,52,40873,761.0
60,23,53673,1531.0
75,22,34413,1042.0
83,23,47279,1399.0
75,35,36585,978.0
47,61,26061,425.0
73,32,25761,722.0
65,21,48783,1409.0
49,12,39850,1277.0
57,35,37087,960.0
80,11,39806,1327.0
63,24,56016,1598.0
77,21,39104,1171.0
26,11,86753,2645.0
44,12,38881,1239.0
18,23,53076,1445.0
28,12,43258,1344.0
75,22,48789,1426.0
25,61,25185,377.0
68,52,42048,814.0
23,11,38325,1188.0
87,53,42157,847.0
78,52,41315,818.0
91,24,49697,1476.0
84,21,58558,1701.0
62,21,45112,1306.0
35,52,31338,580.0
86,11,33736,1155.0
88,34,36947,1008.0
40,12,27075,878.0
98,35,37061,1028.0
43,11,48722,1533.0
90,22,43272,1303.0
38,24,57282,1590.0
96,24,40680,1244.0
87,12,40155,1349.0
61,21,45684,1319.0
86,24,55927,1634.0
80,35,26811,758.0
48,34,41207,1041.0
30,23,39068,1091.0
56,92,22670,168.0
97,61,28216,537.0
97,52,38610,805.0
66,21,32428,974.0
75,54,33196,678.0
28,81,32769,265.0
98,72,31232,475.0
39,41,35521,775.0
44,41,23184,537.0
98,22,49807,1491.0
69,92,26195,202.0
75,41,26474,654.0
67,24,35068,1046.0
61,22,34374,1018.0
35,11,73356,2259.0
74,71,19014,313.0
20,23,52455,1432.0
69,23,46083,1343.0
63,11,82700,2586.0
55,52,34517,666.0
38,41,34698,757.0
62,23,51213,1469.0
77,24,52000,1515.0
76,92,25112,210.0
85,33,7049,306.0
39,54,23488,456.0
32,54,31436,577.0
72,23,42636,1256.0
85,11,38236,1288.0
61,82,31598,312.0
74,23,52122,1513.0
97,53,36368,767.0
31,11,73120,2245.0
98,63,26454,516.0
64,54,27242,560.0
83,91,23028,215.0
51,23,52232,1477.0
84,23,45882,1363.0
48,24,51941,1465.0
50,53,33028,633.0
49,35,52832,1314.0
81,92,29435,233.0
95,11,79064,2530.0
95,35,45563,1221.0
32,22,32360,916.0
89,54,25658,575.0
85,54,31522,667.0
76,92,21408,198.0
67,11,70767,2234.0
57,32,22559,621.0
61,24,33858,1004.0
51,92,21425,156.0
70,11,79647,2506.0
86,21,38600,1172.0
51,22,42022,1205.0
27,12,36671,1145.0
23,61,22331,336.0
47,31,27231,713.0
63,23,50200,1443.0
70,11,59735,1908.0
84,24,50452,1485.0
86,34,31639,881.0
66,34,24381,678.0
49,71,25973,341.0
90,54,29219,636.0
26,61,22071,337.0
56,24,34757,1020.0
71,61,18803,369.0
71,12,33398,1120.0
86,34,28929,818.0
91,22,46694,1396.0
52,24,54538,1541.0
37,72,30535,367.0
18,24,32738,903.0
20,92,24184,113.0
88,11,69245,2224.0
38,12,35425,1126.0
85,31,35324,965.0
65,34,38467,1005.0
68,61,22403,412.0
71,21,36231,1084.0
83,23,45103,1341.0
80,82,38902,392.0
98,81,30187,364.0
54,21,31997,943.0
65,52,39507,766.0
28,54,27376,502.0
58,22,36508,1070.0
71,24,51877,1501.0
42,53,37614,696.0
20,41,35237,738.0
79,32,28903,806.0
52,22,46446,1325.0
80,54,31646,660.0
19,22,46089,1260.0
21,22,35888,992.0
54,41,31686,723.0
88,33,37344,1018.0
47,35,31589,815.0
23,24,38040,1052.0
93,35,34480,959.0
80,41,24119,615.0
51,61,21786,375.0
21,54,31837,565.0
53,35,46831,1181.0
89,35,39222,1063.0
87,71,23973,384.0
74,81,29068,317.0
49,21,33624,978.0
27,62,30266,448.0
51,11,53521,1690.0
29,71,21272,261.0
22,33,8059,224.0
23,52,42936,753.0
67,11,68426,2164.0
79,81,29362,327.0
53,54,28528,563.0
26,54,33012,593.0
50,52,30727,595.0
37,12,32789,1045.0
86,11,65777,2116.0
43,22,42157,1195.0
62,35,37494,978.0
68,11,37173,1228.0
98,12,32641,1142.0
77,35,49565,1284.0
20,31,25402,626.0
83,32,29994,838.0
73,71,24244,364.0
88,82,26325,322.0
44,35,31922,818.0
96,41,30091,761.0
80,53,28248,604.0
71,35,33169,892.0
52,41,24128,569.0
45,24,42398,1205.0
48,21,39121,1123.0
40,22,31562,908.0
44,32,24451,643.0
40,23,30805,888.0
38,53,41383,753.0
57,82,40053,362.0
92,11,44548,1489.0
62,82,30177,304.0
42,35,30618,784.0
26,92,20226,110.0
63,32,28820,777.0
58,54,28984,579.0
49,72,24809,329.0
85,21,45942,1366.0
94,34,38683,1059.0
85,35,36621,996.0
23,51,31911,570.0
47,21,35615,1028.0
63,62,21206,387.0
62,54,29030,587.0
79,35,48723,1268.0
81,51,26229,572.0
41,35,33804,857.0
63,61,24883,436.0
24,72,32327,363.0
58,53,38963,746.0
64,72,25771,364.0
57,51,30646,605.0
61,51,29977,601.0
61,21,59216,1680.0
96,24,60308,1768.0
19,61,23902,350.0
83,31,38678,1040.0
48,11,82926,2567.0
43,53,24747,484.0
66,31,33786,898.0
44,24,44457,1258.0
74,21,44660,1314.0
33,23,36423,1026.0
50,92,20721,152.0
86,11,82640,2622.0
81,21,63467,1827.0
88,21,56217,1645.0
73,12,47530,1547.0
79,81,35250,366.0
74,34,35548,952.0
44,32,25868,676.0
94,22,45709,1375.0
99,51,30286,669.0
54,41,31237,714.0
66,92,28686,205.0
64,32,31228,835.0
40,35,28802,738.0
24,31,38839,946.0
55,61,24072,412.0
69,52,39575,774.0
42,23,45693,1288.0
87,92,22325,219.0
41,92,27430,159.0
60,61,21164,382.0
98,34,37255,1032.0
32,11,42850,1338.0
80,35,42330,1121.0
27,35,46285,1124.0
22,34,42829,1036.0
40,21,34510,986.0
90,23,38792,1184.0
80,82,29780,331.0
79,35,34112,927.0
77,23,34898,1058.0
23,32,25084,623.0
65,21,47898,1385.0
79,22,31326,967.0
76,81,34157,354.0
95,72,22804,386.0
66,81,33664,334.0
42,34,27169,703.0
19,61,24741,361.0
96,35,44671,1202.0
51,21,52401,1482.0
30,52,28308,521.0
26,82,30298,245.0
84,21,37637,1143.0
93,81,29616,352.0
42,41,25977,589.0
96,21,41158,1257.0
94,62,21098,437.0
18,81,35597,267.0
23,11,85058,2590.0
50,34,30350,791.0
36,41,30564,671.0
42,82,25565,240.0
41,81,25994,241.0
32,21,52462,1452.0
88,41,27605,698.0
59,61,19355,356.0
54,12,29940,988.0
99,92,21317,236.0
96,61,26868,518.0
28,24,47892,1323.0
39,34,31979,811.0
18,81,34848,262.0
42,34,41331,1034.0
74,54,23829,520.0
46,62,24208,399.0
46,31,33027,847.0
41,61,26450,421.0
74,23,31637,966.0
68,54,29319,601.0
41,54,23118,453.0
68,61,20879,391.0
28,35,30224,751.0
69,81,31811,327.0
49,35,39259,997.0
41,81,29057,262.0
27,11,41760,1297.0
76,34,27896,777.0
89,12,38659,1308.0
49,54,22465,456.0
77,91,23628,207.0
34,21,48732,1356.0
39,11,32377,1036.0
28,12,35226,1103.0
67,41,33893,789.0
97,35,46617,1249.0
33,31,31793,796.0
39,11,45399,1426.0
30,21,56367,1553.0
49,81,34529,311.0
64,53,36782,719.0
45,23,39413,1126.0
19,23,39208,1077.0
18,54,32034,563.0
98,21,56712,1675.0
57,54,33336,650.0
51,81,30720,289.0
98,21,40961,1255.0
44,35,36266,919.0
81,35,39388,1054.0
46,22,38310,1098.0
40,92,21619,138.0
38,22,40303,1138.0
40,32,24411,636.0
37,61,28663,443.0
98,35,50482,1341.0
33,82,31020,261.0
28,41,34213,730.0
74,53,30891,638.0
66,34,42675,1105.0
24,62,27655,408.0
42,81,34230,298.0
45,35,32386,830.0
94,12,40843,1381.0
57,24,35037,1029.0
58,22,49040,1404.0
34,24,33292,944.0
76,61,24307,450.0
59,24,53369,1521.0
76,34,30502,838.0
59,54,24768,511.0
46,21,60091,1679.0
31,32,30528,763.0
59,31,25705,698.0
27,35,48777,1183.0
76,24,37953,1138.0
80,34,43730,1153.0
43,22,33856,974.0
64,35,50813,1292.0
32,34,27730,700.0
59,52,29681,593.0
59,21,58297,1652.0
26,92,23490,121.0
57,23,48483,1387.0
28,52,29360,536.0
68,12,43372,1414.0
20,21,40482,1112.0
50,35,37703,963.0
59,11,52302,1667.0
50,72,30974,393.0
98,21,64119,1873.0
19,21,36582,1007.0
22,24,31247,869.0
37,11,54862,1707.0
55,35,37713,971.0
29,71,21747,265.0
78,34,29208,811.0
64,34,42988,1109.0
58,22,53460,1522.0
66,81,35586,347.0
93,32,26437,771.0
41,12,49696,1559.0
63,62,22675,407.0
33,53,28718,533.0
98,22,53288,1584.0
69,52,39505,773.0
50,92,24241,164.0
35,62,22019,351.0
74,34,28885,797.0
31,41,32166,694.0
72,52,43518,845.0
86,32,24662,718.0
37,61,22383,360.0
68,22,47664,1384.0
62,23,41630,1213.0
88,32,24544,719.0
27,52,27938,510.0
33,82,30090,255.0
71,11,61441,1961.0
40,22,31992,919.0
97,72,28955,451.0
61,22,40738,1188.0
94,35,31033,880.0
62,12,36379,1194.0
70,24,42089,1239.0
82,52,43623,863.0
89,52,37348,770.0
94,41,30507,766.0
23,82,42233,319.0
77,61,30027,528.0
56,53,40560,769.0
42,52,26376,509.0
59,24,37321,1093.0
81,33,13107,440.0
92,53,35988,753.0
88,21,48757,1446.0
72,82,33390,342.0
87,12,29152,1019.0
83,33,31481,872.0
44,21,42356,1202.0
95,41,25241,663.0
62,22,39010,1143.0
68,12,32939,1101.0
97,81,33836,387.0
18,41,30158,633.0
86,41,27394,691.0
40,24,48569,1361.0
58,51,24849,510.0
21,54,25812,465.0
94,34,36432,1006.0
99,22,52987,1577.0
83,34,36544,991.0
75,35,49447,1278.0
63,23,31096,934.0
44,82,40360,342.0
73,71,28265,404.0
53,34,37534,964.0
78,34,27217,765.0
42,35,31486,804.0
55,12,27290,910.0
28,21,50221,1385.0
77,11,80123,2532.0
83,24,56466,1644.0
49,24,36116,1044.0
95,23,30916,982.0
70,54,25283,538.0
51,81,32613,302.0
43,23,40563,1153.0
82,22,51253,1503.0
48,71,28903,369.0
71,32,32279,871.0
24,12,31724,991.0
51,12,30157,989.0
25,21,32151,899.0
33,53,41549,747.0
84,54,24092,541.0
49,12,44528,1417.0
32,32,25495,648.0
58,92,22029,170.0
44,34,34192,871.0
76,71,25508,381.0
33,82,42708,339.0
28,11,77859,2382.0
92,24,55909,1644.0
61,53,26756,547.0
20,54,27042,484.0
89,21,53924,1586.0
68,23,38692,1145.0
39,21,41988,1184.0
36,22,45096,1262.0
89,82,31317,357.0
49,63,32668,517.0
70,34,34072,911.0
50,35,35847,919.0
83,22,46327,1373.0
34,35,49339,1207.0
58,35,43696,1116.0
71,21,57085,1640.0
31,54,25073,469.0
65,34,31562,844.0
18,21,55493,1509.0
47,81,25003,245.0
36,35,50888,1247.0
82,81,35990,376.0
25,91,26207,129.0
97,61,19799,425.0
46,23,30741,896.0
54,24,37940,1101.0
23,81,32312,253.0
70,54,32028,650.0
61,11,45400,1463.0
39,12,39070,1237.0
54,12,28137,934.0
78,92,21013,200.0
80,35,39470,1054.0
19,23,33788,932.0
23,61,26643,393.0
70,34,25265,706.0
76,82,37677,377.0
73,41,26455,650.0
50,32,33010,853.0
36,92,28305,154.0
26,24,55452,1522.0
80,34,30337,841.0
72,53,24598,529.0
18,21,42849,1172.0
60,33,27282,736.0
81,35,42221,1120.0
21,53,33237,588.0
35,31,30858,778.0
62,34,41891,1080.0
30,21,54245,1496.0
20,24,53554,1461.0
89,92,20581,216.0
28,11,84517,2582.0
62,12,49058,1575.0
19,54,33495,589.0
86,35,42927,1144.0
92,61,23211,462.0
74,34,41603,1094.0
20,21,47474,1299.0
61,34,43545,1117.0
86,11,78741,2505.0
60,24,32478,966.0
51,92,22678,160.0
53,53,37342,710.0
71,12,42082,1380.0
22,91,24691,118.0
37,31,42433,1051.0
57,82,25311,263.0
54,11,62031,1950.0
88,24,48620,1443.0
47,82,27566,262.0
43,12,39164,1246.0
88,34,35433,973.0
99,71,22196,386.0
55,53,35523,683.0
40,21,40119,1136.0
43,32,31791,813.0
24,62,24767,370.0
27,35,26498,663.0
75,61,21382,410.0
51,41,35841,801.0
29,24,59482,1634.0
43,34,44482,1109.0
25,12,41351,1282.0
36,12,44088,1382.0
78,21,41532,1237.0
21,22,34319,950.0
27,51,29495,536.0
92,35,43619,1171.0
98,33,25886,767.0
64,71,23160,338.0
21,34,44849,1081.0
28,21,37117,1036.0
60,52,41333,788.0
81,32,26777,759.0
25,32,22021,555.0
58,54,25271,517.0
96,54,24918,575.0
84,54,27535,598.0
46,41,26694,610.0
54,22,49316,1405.0
48,21,59729,1672.0
28,22,42136,1170.0
84,35,36414,989.0
83,33,46553,1224.0
65,34,45130,1161.0
28,23,34805,974.0
37,81,24700,226.0
63,11,85081,2657.0
95,12,32263,1126.0
55,34,42520,1083.0
85,34,32043,889.0
98,24,54152,1607.0
61,21,45137,1305.0
95,12,43682,1468.0
78,35,39906,1061.0
59,53,34828,678.0
52,34,30854,806.0
45,92,29251,172.0
68,22,53924,1551.0
26,35,38866,950.0
21,32,26407,651.0
83,21,48970,1444.0
26,63,28907,428.0
86,23,39657,1200.0
57,24,53626,1525.0
65,52,35772,704.0
71,21,35492,1064.0
66,53,39790,773.0
83,82,38810,397.0
62,32,30298,810.0
77,61,24249,451.0
52,24,36753,1066.0
26,22,49229,1356.0
60,61,23716,416.0
51,23,42061,1206.0
36,35,46967,1155.0
28,32,22323,567.0
82,92,30067,236.0
63,53,40233,775.0
31,24,40089,1120.0
67,81,35152,346.0
50,34,42286,1070.0
24,32,26884,667.0
20,22,42063,1155.0
69,81,26545,291.0
77,34,26480,746.0
67,92,27225,202.0
39,21,63605,1761.0
82,11,72550,2313.0
86,92,29386,241.0
54,51,24545,499.0
44,11,39842,1268.0
38,41,23592,535.0
96,81,34865,392.0
51,91,26463,173.0
51,52,31886,616.0
33,35,32728,818.0
92,81,29826,352.0
18,12,47783,1463.0
32,11,54948,1701.0
83,12,45402,1500.0
44,81,31598,283.0
59,81,28630,289.0
36,35,35175,880.0
46,51,29879,574.0
21,24,42225,1161.0
35,61,24161,380.0
52,12,32086,1049.0
77,82,34938,361.0
98,35,41647,1135.0
26,42,28457,612.0
19,24,31876,881.0
32,24,58821,1621.0
92,31,31363,885.0
90,24,55097,1619.0
84,23,42239,1266.0
27,23,31732,891.0
24,82,34086,267.0
80,22,52308,1528.0
34,35,47533,1165.0
59,31,25913,702.0
79,31,42430,1121.0
78,12,49956,1628.0
42,51,23776,466.0
33,21,45330,1263.0
60,92,24129,180.0
65,41,23684,582.0
42,92,22626,145.0
42,34,29296,753.0
80,22,41920,1251.0
89,33,15160,502.0
40,81,36593,310.0
88,81,24022,306.0
86,34,43746,1164.0
19,24,57141,1555.0
61,24,35969,1060.0
80,81,36146,374.0
80,21,63104,1816.0
69,92,30222,215.0
65,72,23031,338.0
62,21,49668,1427.0
71,32,33236,893.0
85,12,38142,1285.0
24,23,35703,992.0
80,81,23132,287.0
65,24,40638,1192.0
76,22,32580,995.0
89,32,33025,918.0
19,61,29043,418.0
98,33,27349,801.0
38,23,53713,1495.0
68,12,32571,1090.0
60,22,53248,1519.0
96,41,23771,635.0
32,24,36918,1037.0
38,34,24884,643.0
89,24,32553,1016.0
84,81,35677,377.0
90,34,44217,1181.0
67,92,22779,187.0
75,35,43211,1133.0
36,12,27891,896.0
81,24,42375,1265.0
81,81,34424,364.0
50,92,28673,178.0
92,24,53473,1579.0
40,81,26191,241.0
25,41,27290,587.0
71,54,32181,654.0
33,12,44359,1385.0
79,21,47363,1394.0
47,35,47807,1193.0
76,21,53423,1551.0
54,24,39532,1144.0
87,92,24084,225.0
93,23,30702,973.0
84,33,28227,798.0
62,21,52849,1512.0
61,54,21656,462.0
26,54,25411,466.0
86,12,37760,1276.0
85,32,30371,850.0
70,72,27048,387.0
86,53,37142,762.0
54,71,20786,297.0
49,24,54154,1525.0
74,54,24487,531.0
63,24,41943,1223.0
69,24,35257,1055.0
45,34,40921,1029.0
22,31,43261,1046.0
28,24,30798,867.0
21,35,28470,699.0
75,92,28331,219.0
29,23,31553,889.0
89,62,23568,462.0
98,22,36915,1147.0
99,12,34545,1201.0
95,54,28092,626.0
35,81,27900,244.0
42,41,27689,623.0
28,91,27674,138.0
97,54,24237,565.0
64,31,41087,1065.0
82,24,33646,1033.0
40,32,29449,753.0
49,92,30051,181.0
95,24,55729,1644.0
27,34,34234,843.0
44,21,39486,1126.0
45,54,24414,481.0
73,32,25681,720.0
98,41,25676,676.0
63,21,43973,1277.0
72,35,43610,1137.0
38,32,23162,603.0
19,81,25038,198.0
50,21,58201,1635.0
20,92,28704,129.0
90,21,59867,1746.0
65,12,45986,1487.0
82,35,36083,978.0
72,22,38618,1149.0
89,22,32222,1007.0
74,24,49438,1441.0
81,35,28619,802.0
57,33,37617,972.0
76,52,43571,852.0
40,52,37545,692.0
81,32,31438,868.0
83,34,37201,1006.0
53,92,21167,158.0
72,34,38593,1020.0
19,54,30288,536.0
30,62,26038,397.0
22,62,25130,371.0
22,12,44199,1362.0
65,52,41144,794.0
79,53,27511,590.0
88,35,29484,834.0
24,63,35061,507.0
84,92,22019,213.0
59,52,45847,862.0
59,91,24390,179.0
92,35,32830,919.0
73,21,36421,1092.0
93,34,32000,901.0
51,21,43436,1243.0
53,35,28296,748.0
68,12,33480,1117.0
30,41,28112,612.0
54,52,30712,601.0
91,22,42165,1276.0
27,81,26822,223.0
27,71,28232,327.0
88,11,80828,2571.0
93,23,36759,1135.0
84,71,26607,406.0
64,33,28222,765.0
36,24,50019,1393.0
96,11,78792,2523.0
47,35,27651,723.0
96,24,30980,986.0
58,34,41495,1064.0
36,41,25526,570.0
83,33,29897,835.0
83,32,29503,826.0
77,21,57272,1655.0
80,92,20864,202.0
95,51,25831,588.0
35,24,54717,1517.0
96,52,34902,741.0
38,32,25360,655.0
30,21,47682,1321.0
34,53,33699,618.0
85,52,40642,819.0
47,35,52527,1303.0
40,52,37118,685.0
50,53,36021,683.0
85,12,48101,1584.0
97,21,47766,1435.0
60,34,33833,889.0
30,62,21702,339.0
84,52,34810,720.0
83,81,25046,305.0
74,92,23449,201.0
86,52,40087,811.0
40,41,29672,660.0
92,22,52262,1546.0
88,24,46088,1375.0
97,24,31066,990.0
68,41,27218,657.0
85,11,57176,1856.0
95,41,24086,640.0
48,81,31889,292.0
48,35,30807,798.0
51,41,27475,634.0
68,31,29381,798.0
43,11,84434,2604.0
36,61,26861,418.0
71,22,40929,1209.0
83,52,33605,698.0
85,82,33270,363.0
29,42,21106,470.0
25,11,70296,2150.0
43,71,28107,352.0
71,92,29209,215.0
36,22,49346,1375.0
89,35,38138,1038.0
91,33,42965,1154.0
33,71,28845,343.0
97,92,21875,234.0
76,22,53643,1557.0
77,81,30148,329.0
41,61,19995,334.0
69,24,33287,1002.0
58,52,38560,739.0
36,52,34403,633.0
66,72,22128,331.0
26,81,30980,249.0
90,12,43312,1449.0
71,61,27830,489.0
86,41,34419,831.0
48,71,26170,341.0
37,32,26440,678.0
42,12,39623,1258.0
50,21,35234,1022.0
63,12,48023,1545.0
55,41,30337,698.0
78,52,27558,589.0
25,23,48218,1327.0
79,61,18498,378.0
33,53,29418,545.0
58,81,36353,339.0
75,61,24284,448.0
34,31,39297,973.0
29,54,24997,464.0
54,54,23419,480.0
50,54,26050,517.0
50,24,60464,1695.0
44,11,60708,1894.0
34,21,45993,1283.0
71,32,24387,687.0
67,35,39462,1032.0
69,35,28248,774.0
93,54,26404,595.0
23,11,73125,2232.0
40,11,32757,1049.0
91,92,25113,235.0
21,92,26767,124.0
44,23,45205,1278.0
68,72,30961,422.0
35,32,30850,778.0
44,92,28819,169.0
49,22,45027,1282.0
98,51,30775,676.0
79,22,45969,1357.0
60,52,46391,873.0
52,12,43112,1380.0
94,24,47352,1419.0
23,24,42922,1182.0
94,92,22132,230.0
43,81,29701,269.0
57,23,38192,1113.0
45,82,41913,354.0
96,11,66920,2167.0
75,52,39972,791.0
69,34,32387,870.0
51,24,42212,1210.0
96,54,29051,644.0
23,11,77787,2371.0
65,33,28020,762.0
97,32,27938,813.0
34,24,47315,1318.0
66,22,33174,994.0
89,22,51924,1532.0
35,52,44764,804.0
27,53,29815,541.0
75,72,22911,354.0
55,35,32375,847.0
79,72,23527,366.0
48,35,37503,955.0
93,22,31493,994.0
51,62,29806,482.0
84,21,48182,1424.0
37,81,28656,252.0
60,52,34531,675.0
38,31,31023,787.0
71,31,30094,820.0
30,22,40545,1131.0
67,54,33074,662.0
80,35,45728,1200.0
41,54,33158,620.0
53,12,33610,1096.0
78,34,40829,1082.0
89,35,51624,1352.0
95,72,27300,431.0
77,34,30603,842.0
81,81,34521,365.0
27,54,27511,503.0
39,11,69143,2139.0
89,62,28310,525.0
61,91,29522,200.0
50,41,26108,605.0
85,52,40021,808.0
19,54,29595,524.0
82,32,22886,670.0
76,52,30010,626.0
34,81,34338,285.0
25,35,46519,1127.0
37,81,34246,289.0
24,21,47535,1307.0
51,35,48891,1225.0
45,22,36514,1048.0
42,21,35723,1022.0
45,21,62966,1754.0
31,61,25147,386.0
51,32,29362,770.0
43,72,30234,374.0
73,21,40060,1189.0
26,24,53577,1472.0
65,21,43791,1276.0
61,23,32684,973.0
86,92,30656,245.0
63,34,40754,1055.0
48,62,26539,433.0
60,11,67979,2139.0
53,21,39114,1131.0
67,31,27125,744.0
31,81,32668,269.0
59,24,36777,1079.0
63,92,20368,172.0
89,71,29193,440.0
83,21,60360,1747.0
92,24,32230,1012.0
47,52,31601,605.0
40,11,71205,2202.0
53,52,41158,774.0
34,53,33629,617.0
57,42,27223,639.0
59,51,24794,511.0
95,34,42941,1160.0
43,63,29301,462.0
78,81,31054,337.0
20,12,43290,1332.0
76,54,31836,657.0
57,23,45842,1317.0
96,61,29816,557.0
18,92,31294,134.0
47,12,31697,1029.0
49,41,26585,613.0
56,54,22098,461.0
19,33,20047,499.0
36,92,23305,137.0
89,71,24700,395.0
49,61,22237,378.0
49,41,24173,565.0
84,35,51673,1345.0
85,31,35893,979.0
95,22,36434,1129.0
86,11,55159,1798.0
94,11,46109,1539.0
94,24,40269,1230.0
30,54,24995,466.0
68,12,35435,1176.0
91,32,25498,746.0
89,35,48357,1276.0
84,53,36193,743.0
57,54,22026,462.0
19,82,39908,297.0
24,32,31066,764.0
80,41,31941,772.0
28,21,63077,1728.0
